inventory_id,location_type,store_id,warehouse_id,variant_id,quantity
3228,Store,21,null,238,3
3229,Store,33,null,238,2
3230,Store,30,null,238,3
3231,Store,48,null,238,2
3232,Warehouse,null,9,238,3
3233,Warehouse,null,5,238,6
3234,Warehouse,null,3,238,3
3235,Store,67,null,239,4
3236,Store,86,null,239,1
3237,Store,117,null,239,3
3238,Store,41,null,239,1
3239,Store,95,null,239,2
3240,Store,61,null,239,2
3241,Store,92,null,239,1
3242,Store,11,null,239,2
3243,Store,82,null,239,3
3244,Store,93,null,239,1
3245,Store,21,null,239,2
3246,Store,45,null,239,1
3247,Warehouse,null,2,239,4
3248,Warehouse,null,6,239,4
3249,Warehouse,null,7,239,4
3250,Warehouse,null,3,239,4
3251,Store,112,null,240,1
3252,Store,36,null,240,1
3253,Store,107,null,240,1
3254,Store,26,null,240,1
3255,Store,100,null,240,1
3256,Store,15,null,240,1
3257,Store,80,null,240,1
3258,Store,44,null,240,1
3259,Store,14,null,240,1
3260,Store,48,null,240,1
3261,Store,20,null,240,1
3262,Store,35,null,240,1
3263,Store,114,null,240,1
3264,Store,103,null,240,1
3265,Store,10,null,240,1
3266,Store,88,null,240,1
3267,Store,37,null,240,1
3268,Store,82,null,240,1
3269,Store,74,null,240,1
3270,Store,105,null,240,1
3271,Store,27,null,240,1
3272,Store,50,null,240,1
3273,Warehouse,null,7,240,3
3274,Warehouse,null,10,240,9
3275,Warehouse,null,6,240,2
3276,Store,105,null,241,1
3277,Store,57,null,241,1
3278,Store,55,null,241,1
3279,Store,88,null,241,1
3280,Store,92,null,241,1
3281,Store,44,null,241,1
3282,Store,4,null,241,1
3283,Store,23,null,241,1
3284,Store,65,null,241,1
3285,Store,51,null,241,1
3286,Store,111,null,241,1
3287,Store,87,null,241,1
3288,Store,31,null,241,1
3289,Store,47,null,241,1
3290,Store,26,null,241,1
3291,Store,20,null,241,1
3292,Store,90,null,241,1
3293,Store,45,null,241,1
3294,Store,39,null,241,1
3295,Store,17,null,241,1
3296,Warehouse,null,4,241,3
3297,Warehouse,null,10,241,2
3298,Warehouse,null,11,241,8
3299,Store,57,null,242,3
3300,Store,84,null,242,2
3301,Store,115,null,242,1
3302,Store,103,null,242,2
3303,Store,118,null,242,1
3304,Store,111,null,242,2
3305,Store,56,null,242,1
3306,Store,11,null,242,3
3307,Store,105,null,242,3
3308,Store,104,null,242,2
3309,Warehouse,null,11,242,4
3310,Warehouse,null,4,242,3
3311,Warehouse,null,12,242,2
3312,Warehouse,null,2,242,5
3313,Store,35,null,243,1
3314,Store,24,null,243,2
3315,Store,93,null,243,1
3316,Store,4,null,243,1
3317,Store,21,null,243,1
3318,Store,28,null,243,2
3319,Store,14,null,243,3
3320,Store,17,null,243,2
3321,Store,94,null,243,1
3322,Store,40,null,243,6
3323,Store,32,null,243,1
3324,Store,34,null,243,2
3325,Warehouse,null,4,243,4
3326,Warehouse,null,10,243,7
3327,Warehouse,null,11,243,4
3328,Store,31,null,244,1
3329,Store,65,null,244,1
3330,Store,64,null,244,1
3331,Store,16,null,244,1
3332,Store,83,null,244,1
3333,Store,101,null,244,1
3334,Store,12,null,244,1
3335,Store,18,null,244,1
3336,Store,90,null,244,1
3337,Store,77,null,244,1
3338,Store,66,null,244,1
3339,Store,105,null,244,1
3340,Store,29,null,244,1
3341,Store,51,null,244,1
3342,Warehouse,null,3,244,6
3343,Warehouse,null,10,244,4
3344,Store,14,null,245,1
3345,Store,21,null,245,1
3346,Store,50,null,245,1
3347,Store,29,null,245,1
3348,Store,73,null,245,1
3349,Store,59,null,245,1
3350,Store,57,null,245,1
3351,Store,37,null,245,1
3352,Store,85,null,245,1
3353,Store,68,null,245,1
3354,Store,26,null,245,1
3355,Store,107,null,245,1
3356,Store,49,null,245,1
3357,Store,97,null,245,1
3358,Store,13,null,245,1
3359,Store,51,null,245,1
3360,Store,80,null,245,1
3361,Store,45,null,245,1
3362,Store,65,null,245,1
3363,Store,86,null,245,1
3364,Store,46,null,245,1
3365,Warehouse,null,10,245,4
3366,Warehouse,null,7,245,3
3367,Warehouse,null,4,245,3
3368,Warehouse,null,2,245,4
3369,Store,88,null,246,1
3370,Store,45,null,246,1
3371,Store,86,null,246,1
3372,Store,63,null,246,1
3373,Store,83,null,246,1
3374,Store,112,null,246,1
3375,Store,36,null,246,1
3376,Store,113,null,246,1
3377,Store,48,null,246,1
3378,Store,99,null,246,1
3379,Store,49,null,246,1
3380,Store,14,null,246,1
3381,Store,57,null,246,1
3382,Store,18,null,246,1
3383,Store,97,null,246,1
3384,Store,58,null,246,1
3385,Store,59,null,246,1
3386,Store,95,null,246,1
3387,Store,84,null,246,1
3388,Store,77,null,246,1
3389,Store,110,null,246,1
3390,Warehouse,null,5,246,5
3391,Warehouse,null,4,246,3
3392,Warehouse,null,7,246,6
3393,Store,77,null,247,1
3394,Store,117,null,247,1
3395,Store,92,null,247,1
3396,Store,114,null,247,1
3397,Store,14,null,247,1
3398,Store,78,null,247,1
3399,Store,112,null,247,1
3400,Store,52,null,247,1
3401,Store,16,null,247,1
3402,Store,116,null,247,1
3403,Store,85,null,247,1
3404,Store,81,null,247,1
3405,Store,57,null,247,1
3406,Store,17,null,247,1
3407,Store,5,null,247,1
3408,Store,80,null,247,1
3409,Store,21,null,247,1
3410,Store,111,null,247,1
3411,Store,7,null,247,1
3412,Store,13,null,247,1
3413,Store,69,null,247,1
3414,Store,9,null,247,1
3415,Warehouse,null,8,247,5
3416,Warehouse,null,11,247,10
3417,Store,109,null,248,2
3418,Store,84,null,248,3
3419,Store,37,null,248,1
3420,Store,4,null,248,2
3421,Store,9,null,248,2
3422,Store,6,null,248,4
3423,Store,52,null,248,1
3424,Store,64,null,248,2
3425,Store,82,null,248,1
3426,Warehouse,null,3,248,5
3427,Warehouse,null,8,248,3
3428,Warehouse,null,6,248,4
3429,Store,4,null,249,4
3430,Store,112,null,249,1
3431,Store,80,null,249,1
3432,Store,72,null,249,3
3433,Store,69,null,249,1
3434,Store,21,null,249,2
3435,Store,3,null,249,1
3436,Store,34,null,249,3
3437,Warehouse,null,12,249,4
3438,Warehouse,null,6,249,7
3439,Store,106,null,250,1
3440,Store,110,null,250,1
3441,Store,111,null,250,1
3442,Store,24,null,250,1
3443,Store,116,null,250,1
3444,Store,48,null,250,1
3445,Store,39,null,250,1
3446,Store,115,null,250,1
3447,Store,31,null,250,1
3448,Store,25,null,250,1
3449,Store,76,null,250,1
3450,Store,26,null,250,1
3451,Store,93,null,250,1
3452,Store,74,null,250,1
3453,Store,69,null,250,1
3454,Store,119,null,250,1
3455,Store,55,null,250,1
3456,Store,40,null,250,1
3457,Warehouse,null,3,250,5
3458,Warehouse,null,4,250,4
3459,Warehouse,null,1,250,3
3460,Store,7,null,251,3
3461,Store,51,null,251,2
3462,Store,19,null,251,2
3463,Store,105,null,251,2
3464,Store,84,null,251,2
3465,Store,106,null,251,1
3466,Store,64,null,251,1
3467,Store,109,null,251,2
3468,Store,63,null,251,2
3469,Warehouse,null,1,251,6
3470,Warehouse,null,7,251,6
3471,Store,112,null,252,1
3472,Store,56,null,252,1
3473,Store,84,null,252,1
3474,Store,46,null,252,1
3475,Store,108,null,252,1
3476,Store,89,null,252,1
3477,Store,8,null,252,1
3478,Store,9,null,252,1
3479,Store,13,null,252,1
3480,Store,39,null,252,1
3481,Store,80,null,252,1
3482,Store,44,null,252,1
3483,Store,49,null,252,1
3484,Store,3,null,252,1
3485,Store,62,null,252,1
3486,Store,1,null,252,1
3487,Store,119,null,252,1
3488,Store,7,null,252,1
3489,Store,59,null,252,1
3490,Warehouse,null,11,252,6
3491,Warehouse,null,6,252,6
3492,Store,3,null,253,1
3493,Store,65,null,253,1
3494,Store,34,null,253,1
3495,Store,77,null,253,1
3496,Store,92,null,253,1
3497,Store,81,null,253,1
3498,Store,56,null,253,1
3499,Store,68,null,253,1
3500,Store,29,null,253,1
3501,Store,58,null,253,1
3502,Store,91,null,253,1
3503,Store,89,null,253,1
3504,Store,36,null,253,1
3505,Store,47,null,253,1
3506,Store,82,null,253,1
3507,Store,88,null,253,1
3508,Warehouse,null,10,253,5
3509,Warehouse,null,6,253,6
3510,Store,29,null,254,2
3511,Store,8,null,254,2
3512,Store,22,null,254,1
3513,Store,110,null,254,1
3514,Store,111,null,254,2
3515,Store,33,null,254,1
3516,Store,73,null,254,4
3517,Warehouse,null,2,254,4
3518,Warehouse,null,9,254,5
3519,Store,77,null,255,1
3520,Store,4,null,255,1
3521,Store,42,null,255,1
3522,Store,74,null,255,1
3523,Store,27,null,255,1
3524,Store,101,null,255,1
3525,Store,48,null,255,1
3526,Store,90,null,255,1
3527,Store,11,null,255,1
3528,Store,33,null,255,1
3529,Store,108,null,255,1
3530,Store,40,null,255,1
3531,Store,20,null,255,1
3532,Store,71,null,255,1
3533,Store,60,null,255,1
3534,Store,53,null,255,1
3535,Store,66,null,255,1
3536,Store,41,null,255,1
3537,Warehouse,null,10,255,3
3538,Warehouse,null,7,255,6
3539,Warehouse,null,5,255,3
3540,Store,41,null,256,3
3541,Store,55,null,256,2
3542,Store,39,null,256,1
3543,Store,84,null,256,2
3544,Store,6,null,256,2
3545,Store,3,null,256,2
3546,Store,45,null,256,1
3547,Store,10,null,256,2
3548,Store,32,null,256,2
3549,Warehouse,null,11,256,4
3550,Warehouse,null,1,256,4
3551,Warehouse,null,8,256,3
3552,Store,30,null,257,4
3553,Store,91,null,257,2
3554,Store,8,null,257,2
3555,Store,20,null,257,2
3556,Store,55,null,257,1
3557,Store,35,null,257,1
3558,Store,71,null,257,1
3559,Store,101,null,257,2
3560,Warehouse,null,9,257,4
3561,Warehouse,null,1,257,6
3562,Store,108,null,258,1
3563,Store,2,null,258,1
3564,Store,42,null,258,1
3565,Store,62,null,258,1
3566,Store,105,null,258,1
3567,Store,17,null,258,1
3568,Store,77,null,258,1
3569,Store,119,null,258,1
3570,Store,13,null,258,1
3571,Store,97,null,258,1
3572,Store,63,null,258,1
3573,Store,95,null,258,1
3574,Store,102,null,258,1
3575,Store,43,null,258,1
3576,Store,94,null,258,1
3577,Warehouse,null,5,258,7
3578,Warehouse,null,3,258,3
3579,Store,22,null,259,4
3580,Store,107,null,259,4
3581,Store,101,null,259,1
3582,Store,14,null,259,2
3583,Store,11,null,259,1
3584,Store,29,null,259,1
3585,Store,73,null,259,2
3586,Store,65,null,259,1
3587,Warehouse,null,6,259,4
3588,Warehouse,null,3,259,4
3589,Warehouse,null,8,259,3
3590,Store,77,null,260,1
3591,Store,21,null,260,1
3592,Store,40,null,260,1
3593,Store,6,null,260,1
3594,Store,82,null,260,1
3595,Store,105,null,260,1
3596,Store,78,null,260,1
3597,Store,107,null,260,1
3598,Store,52,null,260,1
3599,Store,92,null,260,1
3600,Store,14,null,260,1
3601,Store,65,null,260,1
3602,Store,75,null,260,1
3603,Store,9,null,260,1
3604,Store,49,null,260,1
3605,Store,108,null,260,1
3606,Store,102,null,260,1
3607,Warehouse,null,2,260,5
3608,Warehouse,null,11,260,6
3609,Store,93,null,261,4
3610,Store,39,null,261,1
3611,Store,50,null,261,2
3612,Store,118,null,261,1
3613,Store,58,null,261,3
3614,Store,77,null,261,2
3615,Store,107,null,261,1
3616,Store,52,null,261,1
3617,Warehouse,null,1,261,3
3618,Warehouse,null,12,261,7
3619,Store,89,null,262,2
3620,Store,114,null,262,1
3621,Store,87,null,262,2
3622,Store,77,null,262,1
3623,Store,40,null,262,2
3624,Store,71,null,262,1
3625,Store,112,null,262,2
3626,Store,82,null,262,5
3627,Warehouse,null,11,262,3
3628,Warehouse,null,7,262,7
3629,Store,5,null,263,2
3630,Store,52,null,263,1
3631,Store,21,null,263,2
3632,Store,117,null,263,2
3633,Store,41,null,263,4
3634,Store,102,null,263,1
3635,Store,51,null,263,2
3636,Warehouse,null,5,263,4
3637,Warehouse,null,12,263,5
3638,Store,64,null,264,1
3639,Store,28,null,264,1
3640,Store,48,null,264,1
3641,Store,62,null,264,1
3642,Store,3,null,264,1
3643,Store,111,null,264,1
3644,Store,23,null,264,1
3645,Store,56,null,264,1
3646,Store,119,null,264,1
3647,Store,5,null,264,1
3648,Store,100,null,264,1
3649,Store,7,null,264,1
3650,Store,46,null,264,1
3651,Store,19,null,264,1
3652,Store,83,null,264,1
3653,Store,53,null,264,1
3654,Warehouse,null,8,264,4
3655,Warehouse,null,3,264,3
3656,Warehouse,null,5,264,3
3657,Store,5,null,265,3
3658,Store,109,null,265,2
3659,Store,120,null,265,1
3660,Store,97,null,265,1
3661,Store,84,null,265,3
3662,Store,96,null,265,3
3663,Store,69,null,265,1
3664,Store,4,null,265,1
3665,Warehouse,null,1,265,7
3666,Warehouse,null,10,265,3
3667,Store,67,null,266,1
3668,Store,72,null,266,1
3669,Store,76,null,266,1
3670,Store,107,null,266,1
3671,Store,5,null,266,1
3672,Store,26,null,266,1
3673,Store,12,null,266,1
3674,Store,34,null,266,1
3675,Store,81,null,266,1
3676,Store,80,null,266,1
3677,Store,84,null,266,1
3678,Store,91,null,266,1
3679,Store,119,null,266,1
3680,Store,27,null,266,1
3681,Store,111,null,266,1
3682,Store,90,null,266,1
3683,Warehouse,null,7,266,6
3684,Warehouse,null,5,266,5
3685,Store,49,null,267,1
3686,Store,46,null,267,1
3687,Store,95,null,267,1
3688,Store,100,null,267,1
3689,Store,53,null,267,1
3690,Store,76,null,267,1
3691,Store,13,null,267,1
3692,Store,78,null,267,1
3693,Store,25,null,267,1
3694,Store,92,null,267,1
3695,Store,67,null,267,1
3696,Store,56,null,267,1
3697,Store,2,null,267,1
3698,Store,28,null,267,1
3699,Store,37,null,267,1
3700,Store,47,null,267,1
3701,Warehouse,null,12,267,5
3702,Warehouse,null,10,267,5
3703,Store,25,null,268,4
3704,Store,70,null,268,1
3705,Store,12,null,268,4
3706,Store,65,null,268,3
3707,Store,109,null,268,3
3708,Store,44,null,268,1
3709,Warehouse,null,4,268,9
3710,Warehouse,null,5,268,2
3711,Store,68,null,269,1
3712,Store,44,null,269,5
3713,Store,60,null,269,3
3714,Store,55,null,269,2
3715,Store,112,null,269,2
3716,Store,48,null,269,3
3717,Store,110,null,269,4
3718,Warehouse,null,12,269,5
3719,Warehouse,null,10,269,8
3720,Store,29,null,270,1
3721,Store,32,null,270,1
3722,Store,25,null,270,1
3723,Store,44,null,270,1
3724,Store,55,null,270,1
3725,Store,38,null,270,1
3726,Store,52,null,270,1
3727,Store,10,null,270,1
3728,Store,108,null,270,1
3729,Store,120,null,270,1
3730,Store,56,null,270,1
3731,Store,72,null,270,1
3732,Store,80,null,270,1
3733,Store,102,null,270,1
3734,Store,85,null,270,1
3735,Store,60,null,270,1
3736,Store,81,null,270,1
3737,Warehouse,null,4,270,3
3738,Warehouse,null,10,270,2
3739,Warehouse,null,8,270,6
3740,Store,53,null,271,1
3741,Store,3,null,271,2
3742,Store,120,null,271,1
3743,Store,73,null,271,2
3744,Store,7,null,271,1
3745,Store,96,null,271,3
3746,Store,40,null,271,2
3747,Store,77,null,271,3
3748,Store,84,null,271,2
3749,Store,13,null,271,3
3750,Warehouse,null,12,271,7
3751,Warehouse,null,9,271,6
3752,Store,87,null,272,2
3753,Store,81,null,272,1
3754,Store,39,null,272,2
3755,Store,99,null,272,1
3756,Store,91,null,272,3
3757,Store,37,null,272,1
3758,Store,106,null,272,3
3759,Store,3,null,272,2
3760,Store,40,null,272,2
3761,Warehouse,null,7,272,6
3762,Warehouse,null,1,272,6
3763,Store,38,null,273,4
3764,Store,65,null,273,1
3765,Store,25,null,273,3
3766,Store,115,null,273,1
3767,Store,28,null,273,2
3768,Store,94,null,273,1
3769,Store,116,null,273,1
3770,Store,60,null,273,3
3771,Warehouse,null,7,273,6
3772,Warehouse,null,1,273,5
3773,Store,77,null,274,1
3774,Store,63,null,274,1
3775,Store,81,null,274,1
3776,Store,117,null,274,1
3777,Store,89,null,274,2
3778,Store,102,null,274,6
3779,Store,92,null,274,2
3780,Store,111,null,274,3
3781,Store,68,null,274,1
3782,Warehouse,null,4,274,5
3783,Warehouse,null,12,274,7
3784,Store,28,null,275,1
3785,Store,54,null,275,1
3786,Store,116,null,275,1
3787,Store,86,null,275,1
3788,Store,84,null,275,1
3789,Store,92,null,275,1
3790,Store,40,null,275,1
3791,Store,61,null,275,1
3792,Store,100,null,275,1
3793,Store,95,null,275,1
3794,Store,52,null,275,1
3795,Store,55,null,275,1
3796,Store,29,null,275,1
3797,Store,37,null,275,1
3798,Store,17,null,275,1
3799,Store,36,null,275,1
3800,Store,120,null,275,1
3801,Store,12,null,275,1
3802,Store,34,null,275,1
3803,Warehouse,null,9,275,3
3804,Warehouse,null,3,275,3
3805,Warehouse,null,5,275,3
3806,Warehouse,null,1,275,4
3807,Store,32,null,276,1
3808,Store,38,null,276,1
3809,Store,86,null,276,1
3810,Store,30,null,276,1
3811,Store,119,null,276,1
3812,Store,14,null,276,1
3813,Store,106,null,276,1
3814,Store,67,null,276,1
3815,Store,7,null,276,1
3816,Store,28,null,276,1
3817,Store,39,null,276,1
3818,Store,31,null,276,1
3819,Store,87,null,276,1
3820,Store,33,null,276,1
3821,Store,89,null,276,1
3822,Store,47,null,276,1
3823,Store,68,null,276,1
3824,Store,22,null,276,1
3825,Store,113,null,276,1
3826,Warehouse,null,2,276,3
3827,Warehouse,null,1,276,4
3828,Warehouse,null,3,276,2
3829,Warehouse,null,4,276,4
3830,Store,31,null,277,1
3831,Store,3,null,277,1
3832,Store,103,null,277,1
3833,Store,83,null,277,1
3834,Store,25,null,277,1
3835,Store,10,null,277,1
3836,Store,26,null,277,1
3837,Store,65,null,277,1
3838,Store,97,null,277,1
3839,Warehouse,null,1,277,6
3840,Store,79,null,278,1
3841,Store,50,null,278,1
3842,Store,67,null,278,1
3843,Store,95,null,278,1
3844,Store,71,null,278,1
3845,Store,6,null,278,1
3846,Store,7,null,278,1
3847,Store,31,null,278,1
3848,Store,62,null,278,1
3849,Store,85,null,278,1
3850,Store,59,null,278,1
3851,Store,74,null,278,1
3852,Store,58,null,278,1
3853,Store,8,null,278,1
3854,Store,101,null,278,1
3855,Store,97,null,278,1
3856,Store,84,null,278,1
3857,Store,49,null,278,1
3858,Store,57,null,278,1
3859,Store,47,null,278,1
3860,Store,93,null,278,1
3861,Store,22,null,278,1
3862,Store,89,null,278,1
3863,Warehouse,null,10,278,6
3864,Warehouse,null,5,278,3
3865,Warehouse,null,9,278,6
3866,Store,17,null,279,1
3867,Store,90,null,279,2
3868,Store,21,null,279,2
3869,Store,26,null,279,3
3870,Store,11,null,279,3
3871,Store,76,null,279,1
3872,Store,4,null,279,1
3873,Store,91,null,279,3
3874,Store,87,null,279,2
3875,Warehouse,null,1,279,6
3876,Warehouse,null,5,279,4
3877,Warehouse,null,10,279,2
3878,Store,5,null,280,1
3879,Store,108,null,280,3
3880,Store,106,null,280,3
3881,Store,89,null,280,3
3882,Store,86,null,280,2
3883,Store,69,null,280,1
3884,Store,95,null,280,2
3885,Store,26,null,280,3
3886,Store,84,null,280,1
3887,Store,102,null,280,2
3888,Store,76,null,280,1
3889,Store,66,null,280,2
3890,Warehouse,null,6,280,4
3891,Warehouse,null,5,280,4
3892,Warehouse,null,9,280,4
3893,Warehouse,null,3,280,4
3894,Store,26,null,281,2
3895,Store,98,null,281,1
3896,Store,76,null,281,1
3897,Store,58,null,281,1
3898,Store,25,null,281,3
3899,Store,53,null,281,1
3900,Store,115,null,281,2
3901,Store,27,null,281,4
3902,Store,106,null,281,1
3903,Store,62,null,281,2
3904,Store,34,null,281,3
3905,Warehouse,null,4,281,3
3906,Warehouse,null,6,281,2
3907,Warehouse,null,7,281,9
3908,Store,18,null,282,2
3909,Store,107,null,282,2
3910,Store,36,null,282,2
3911,Store,44,null,282,2
3912,Store,94,null,282,1
3913,Store,59,null,282,2
3914,Store,103,null,282,2
3915,Store,79,null,282,3
3916,Store,114,null,282,1
3917,Store,115,null,282,2
3918,Warehouse,null,1,282,6
3919,Warehouse,null,6,282,2
3920,Warehouse,null,7,282,4
3921,Store,64,null,283,1
3922,Store,95,null,283,1
3923,Store,37,null,283,1
3924,Store,17,null,283,1
3925,Store,104,null,283,1
3926,Store,42,null,283,1
3927,Store,96,null,283,1
3928,Store,115,null,283,1
3929,Store,58,null,283,1
3930,Store,108,null,283,1
3931,Store,99,null,283,1
3932,Store,11,null,283,1
3933,Store,6,null,283,1
3934,Store,113,null,283,1
3935,Store,80,null,283,1
3936,Store,8,null,283,1
3937,Store,93,null,283,1
3938,Store,12,null,283,1
3939,Store,52,null,283,1
3940,Warehouse,null,8,283,7
3941,Warehouse,null,10,283,6
3942,Store,37,null,284,3
3943,Store,39,null,284,4
3944,Store,114,null,284,2
3945,Store,75,null,284,2
3946,Store,96,null,284,3
3947,Warehouse,null,2,284,5
3948,Warehouse,null,7,284,4
3949,Store,87,null,285,3
3950,Store,73,null,285,3
3951,Store,34,null,285,3
3952,Store,16,null,285,1
3953,Store,2,null,285,4
3954,Store,90,null,285,3
3955,Store,71,null,285,3
3956,Warehouse,null,4,285,4
3957,Warehouse,null,8,285,4
3958,Warehouse,null,11,285,5
3959,Store,10,null,286,1
3960,Store,56,null,286,2
3961,Store,11,null,286,2
3962,Store,109,null,286,1
3963,Store,88,null,286,2
3964,Store,89,null,286,3
3965,Store,97,null,286,3
3966,Store,77,null,286,2
3967,Store,12,null,286,1
3968,Store,111,null,286,3
3969,Store,42,null,286,2
3970,Warehouse,null,10,286,7
3971,Warehouse,null,12,286,7
3972,Store,11,null,287,2
3973,Store,86,null,287,1
3974,Store,27,null,287,1
3975,Store,53,null,287,3
3976,Store,105,null,287,5
3977,Store,118,null,287,1
3978,Store,77,null,287,2
3979,Store,14,null,287,1
3980,Store,58,null,287,1
3981,Warehouse,null,12,287,7
3982,Warehouse,null,9,287,4
3983,Store,46,null,288,2
3984,Store,85,null,288,6
3985,Store,2,null,288,1
3986,Store,40,null,288,1
3987,Store,55,null,288,2
3988,Store,23,null,288,1
3989,Store,11,null,288,3
3990,Store,65,null,288,1
3991,Store,87,null,288,2
3992,Store,12,null,288,1
3993,Warehouse,null,7,288,5
3994,Warehouse,null,9,288,4
3995,Warehouse,null,12,288,4
3996,Store,36,null,289,2
3997,Store,6,null,289,3
3998,Store,43,null,289,2
3999,Store,82,null,289,1
4000,Store,106,null,289,2
4001,Store,69,null,289,2
4002,Store,60,null,289,3
4003,Store,100,null,289,1
4004,Store,95,null,289,3
4005,Store,19,null,289,2
4006,Store,27,null,289,1
4007,Warehouse,null,5,289,8
4008,Warehouse,null,9,289,6
4009,Store,26,null,290,2
4010,Store,24,null,290,1
4011,Store,81,null,290,2
4012,Store,63,null,290,1
4013,Store,58,null,290,3
4014,Store,52,null,290,3
4015,Store,50,null,290,2
4016,Store,21,null,290,2
4017,Store,39,null,290,2
4018,Store,90,null,290,2
4019,Warehouse,null,2,290,7
4020,Warehouse,null,6,290,3
4021,Warehouse,null,9,290,4
4022,Store,119,null,291,1
4023,Store,106,null,291,1
4024,Store,76,null,291,1
4025,Store,17,null,291,1
4026,Store,100,null,291,1
4027,Store,34,null,291,1
4028,Store,59,null,291,1
4029,Store,107,null,291,1
4030,Store,31,null,291,1
4031,Store,30,null,291,1
4032,Store,73,null,291,1
4033,Store,24,null,291,1
4034,Store,8,null,291,1
4035,Store,99,null,291,1
4036,Store,38,null,291,1
4037,Store,93,null,291,1
4038,Store,85,null,291,1
4039,Store,6,null,291,1
4040,Store,108,null,291,1
4041,Store,47,null,291,1
4042,Warehouse,null,10,291,6
4043,Warehouse,null,1,291,6
4044,Warehouse,null,7,291,2
4045,Store,68,null,292,2
4046,Store,16,null,292,4
4047,Store,110,null,292,3
4048,Store,83,null,292,4
4049,Store,61,null,292,2
4050,Store,96,null,292,2
4051,Store,114,null,292,2
4052,Warehouse,null,11,292,4
4053,Warehouse,null,4,292,5
4054,Warehouse,null,3,292,2
4055,Warehouse,null,5,292,2
4056,Store,44,null,293,2
4057,Store,56,null,293,1
4058,Store,46,null,293,1
4059,Store,31,null,293,2
4060,Store,106,null,293,2
4061,Store,16,null,293,1
4062,Store,86,null,293,2
4063,Store,94,null,293,2
4064,Store,111,null,293,2
4065,Store,68,null,293,4
4066,Store,119,null,293,3
4067,Warehouse,null,3,293,7
4068,Warehouse,null,8,293,8
4069,Store,57,null,294,1
4070,Store,10,null,294,2
4071,Store,105,null,294,2
4072,Store,100,null,294,2
4073,Store,104,null,294,2
4074,Store,11,null,294,1
4075,Store,5,null,294,2
4076,Store,107,null,294,2
4077,Store,19,null,294,2
4078,Store,16,null,294,3
4079,Warehouse,null,10,294,5
4080,Warehouse,null,2,294,4
4081,Warehouse,null,1,294,3
4082,Store,39,null,295,2
4083,Store,115,null,295,2
4084,Store,26,null,295,1
4085,Store,30,null,295,1
4086,Store,82,null,295,2
4087,Store,103,null,295,3
4088,Store,7,null,295,4
4089,Store,87,null,295,1
4090,Store,45,null,295,2
4091,Warehouse,null,7,295,5
4092,Warehouse,null,9,295,7
4093,Store,38,null,296,4
4094,Store,30,null,296,1
4095,Store,3,null,296,2
4096,Store,51,null,296,2
4097,Store,23,null,296,5
4098,Store,4,null,296,3
4099,Warehouse,null,1,296,5
4100,Warehouse,null,6,296,5
4101,Warehouse,null,7,296,2
4102,Store,10,null,297,1
4103,Store,72,null,297,1
4104,Store,89,null,297,1
4105,Store,12,null,297,1
4106,Store,83,null,297,1
4107,Store,41,null,297,1
4108,Store,77,null,297,1
4109,Store,99,null,297,1
4110,Store,114,null,297,1
4111,Store,8,null,297,1
4112,Store,119,null,297,1
4113,Store,90,null,297,1
4114,Store,29,null,297,1
4115,Store,78,null,297,1
4116,Store,102,null,297,1
4117,Store,113,null,297,1
4118,Store,80,null,297,1
4119,Store,1,null,297,1
4120,Store,21,null,297,1
4121,Warehouse,null,12,297,8
4122,Warehouse,null,1,297,4
4123,Store,109,null,298,2
4124,Store,52,null,298,1
4125,Store,87,null,298,4
4126,Store,75,null,298,1
4127,Store,105,null,298,2
4128,Store,92,null,298,2
4129,Store,60,null,298,2
4130,Store,25,null,298,1
4131,Store,69,null,298,2
4132,Store,50,null,298,2
4133,Warehouse,null,9,298,5
4134,Warehouse,null,6,298,7
4135,Store,23,null,299,4
4136,Store,119,null,299,2
4137,Store,110,null,299,2
4138,Store,108,null,299,4
4139,Store,109,null,299,2
4140,Store,32,null,299,2
4141,Store,115,null,299,4
4142,Warehouse,null,4,299,7
4143,Warehouse,null,10,299,7
4144,Store,80,null,300,1
4145,Store,52,null,300,2
4146,Store,64,null,300,2
4147,Store,33,null,300,3
4148,Store,41,null,300,1
4149,Store,81,null,300,1
4150,Store,47,null,300,2
4151,Store,9,null,300,3
4152,Store,68,null,300,2
4153,Warehouse,null,2,300,8
4154,Warehouse,null,11,300,3
4155,Store,68,null,301,4
4156,Store,71,null,301,3
4157,Store,49,null,301,1
4158,Store,111,null,301,2
4159,Store,45,null,301,4
4160,Store,81,null,301,2
4161,Store,11,null,301,4
4162,Warehouse,null,9,301,6
4163,Warehouse,null,4,301,2
4164,Warehouse,null,6,301,6
4165,Store,99,null,302,1
4166,Store,12,null,302,2
4167,Store,29,null,302,2
4168,Store,18,null,302,2
4169,Store,34,null,302,3
4170,Store,7,null,302,2
4171,Store,49,null,302,3
4172,Store,65,null,302,1
4173,Store,22,null,302,2
4174,Store,64,null,302,1
4175,Warehouse,null,11,302,5
4176,Warehouse,null,3,302,5
4177,Warehouse,null,8,302,2
4178,Store,12,null,303,3
4179,Store,107,null,303,3
4180,Store,38,null,303,3
4181,Store,120,null,303,3
4182,Store,97,null,303,3
4183,Store,109,null,303,3
4184,Warehouse,null,3,303,6
4185,Warehouse,null,9,303,6
4186,Store,74,null,304,3
4187,Store,64,null,304,1
4188,Store,3,null,304,1
